file,dataset,dataset_label,n,m,regime,group,voting_rule,winner,epsilon,rule_label,epsilon_jitter
00064-00000027.soi,eurovision,Eurovision,23,23,n ≈ m,Eurovision (n ≈ m),irv,12,0.0,IRV (k=1408),-0.0014983434532064837
00064-00000028.soi,eurovision,Eurovision,24,24,n ≈ m,Eurovision (n ≈ m),irv,2,0.0,IRV (k=1408),0.002631016581880208
00064-00000029.soi,eurovision,Eurovision,26,25,n ≈ m,Eurovision (n ≈ m),irv,2,0.0,IRV (k=1408),0.0004209925978430073
00064-00000030.soi,eurovision,Eurovision,36,24,other,Eurovision (other),irv,24,0.01388888888888884,IRV (k=1408),0.013568050124938145
00064-00000031.soi,eurovision,Eurovision,33,21,other,Eurovision (other),irv,8,0.0,IRV (k=1408),0.005001800995868563
00064-00000032.soi,eurovision,Eurovision,39,24,other,Eurovision (other),irv,4,0.0,IRV (k=1408),-0.0021112789795971927
00064-00000033.soi,eurovision,Eurovision,39,25,other,Eurovision (other),irv,18,0.0,IRV (k=1408),-0.0007073715191340121
00064-00000034.soi,eurovision,Eurovision,38,24,other,Eurovision (other),irv,22,0.037280701754385914,IRV (k=1408),0.034815839276057914
00064-00000035.soi,eurovision,Eurovision,38,23,other,Eurovision (other),irv,19,0.0,IRV (k=1408),0.001904923941072339
00064-00000036.soi,eurovision,Eurovision,42,24,other,Eurovision (other),irv,15,0.0,IRV (k=1408),0.003378377867303358
00064-00000037.soi,eurovision,Eurovision,42,28,other,Eurovision (other),irv,20,0.0,IRV (k=1408),0.003339845562809278
00064-00000038.soi,eurovision,Eurovision,43,25,other,Eurovision (other),irv,10,0.0,IRV (k=1408),0.0024478975062920093
00064-00000039.soi,eurovision,Eurovision,21,19,n ≈ m,Eurovision (n ≈ m),irv,13,0.0,IRV (k=1408),-0.00039524093559193123
00064-00000040.soi,eurovision,Eurovision,22,19,n ≈ m,Eurovision (n ≈ m),irv,18,0.031100478468899517,IRV (k=1408),0.030369996513919823
00064-00000041.soi,eurovision,Eurovision,42,25,other,Eurovision (other),irv,21,0.0,IRV (k=1408),-0.0033423395449881303
00064-00000042.soi,eurovision,Eurovision,20,17,n ≈ m,Eurovision (n ≈ m),irv,4,0.0,IRV (k=1408),0.004071747070363585
00064-00000043.soi,eurovision,Eurovision,22,19,n ≈ m,Eurovision (n ≈ m),irv,13,0.0,IRV (k=1408),0.0009379561562969355
00064-00000044.soi,eurovision,Eurovision,39,25,other,Eurovision (other),irv,8,0.0,IRV (k=1408),-0.000983913809738966
00064-00000045.soi,eurovision,Eurovision,20,17,n ≈ m,Eurovision (n ≈ m),irv,13,0.0,IRV (k=1408),0.002656113777973935
00064-00000046.soi,eurovision,Eurovision,19,17,n ≈ m,Eurovision (n ≈ m),irv,10,0.0,IRV (k=1408),-0.0019455290335200018
00064-00000047.soi,eurovision,Eurovision,43,25,other,Eurovision (other),irv,3,0.0,IRV (k=1408),0.0008132440684453481
00064-00000048.soi,eurovision,Eurovision,21,19,n ≈ m,Eurovision (n ≈ m),irv,17,0.1278195488721805,IRV (k=1408),0.12747429060359883
00064-00000049.soi,eurovision,Eurovision,22,19,n ≈ m,Eurovision (n ≈ m),irv,11,0.0,IRV (k=1408),0.001277354279760602
00064-00000050.soi,eurovision,Eurovision,42,26,other,Eurovision (other),irv,15,0.0,IRV (k=1408),-0.00012714707837224292
00064-00000051.soi,eurovision,Eurovision,21,18,n ≈ m,Eurovision (n ≈ m),irv,7,0.0,IRV (k=1408),-0.0029018557822224483
00064-00000052.soi,eurovision,Eurovision,21,18,n ≈ m,Eurovision (n ≈ m),irv,6,0.0,IRV (k=1408),0.00015115274534007565
00064-00000053.soi,eurovision,Eurovision,39,26,other,Eurovision (other),irv,3,0.0,IRV (k=1408),0.0020977282837507244
00064-00000054.soi,eurovision,Eurovision,19,16,n ≈ m,Eurovision (n ≈ m),irv,11,0.0,IRV (k=1408),-5.843281170797049e-05
00064-00000055.soi,eurovision,Eurovision,20,17,n ≈ m,Eurovision (n ≈ m),irv,10,0.0,IRV (k=1408),0.0015502302431781721
00064-00000056.soi,eurovision,Eurovision,37,26,other,Eurovision (other),irv,12,0.0,IRV (k=1408),-0.0020910589713481064
00064-00000057.soi,eurovision,Eurovision,19,16,n ≈ m,Eurovision (n ≈ m),irv,13,0.0,IRV (k=1408),-5.252158653970428e-05
00064-00000058.soi,eurovision,Eurovision,18,15,n ≈ m,Eurovision (n ≈ m),irv,8,0.0,IRV (k=1408),-0.0012490209101771548
00064-00000059.soi,eurovision,Eurovision,40,25,other,Eurovision (other),irv,12,0.0,IRV (k=1408),0.0014939616802094196
00064-00000060.soi,eurovision,Eurovision,20,16,other,Eurovision (other),irv,5,0.0,IRV (k=1408),6.298312452399154e-05
00064-00000061.soi,eurovision,Eurovision,21,17,n ≈ m,Eurovision (n ≈ m),irv,6,0.0,IRV (k=1408),0.001380147352673225
00064-00000062.soi,eurovision,Eurovision,84,26,n ≫ m,Eurovision (n ≫ m),irv,10,0.0,IRV (k=1408),0.0021754208523157323
00064-00000063.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),irv,8,0.0,IRV (k=1408),0.0013832371502427768
00064-00000064.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),irv,9,0.0,IRV (k=1408),0.0005462368685872884
00064-00000065.soi,eurovision,Eurovision,84,26,n ≫ m,Eurovision (n ≫ m),irv,7,0.0,IRV (k=1408),-0.0019964245170228105
00064-00000066.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),irv,2,0.0,IRV (k=1408),-5.572221333802476e-06
00064-00000067.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),irv,3,0.0,IRV (k=1408),-0.0010661808040316662
00064-00000068.soi,eurovision,Eurovision,86,26,n ≫ m,Eurovision (n ≫ m),irv,1,0.0,IRV (k=1408),-0.0006881279134084531
00064-00000069.soi,eurovision,Eurovision,44,19,n ≫ m,Eurovision (n ≫ m),irv,1,0.0,IRV (k=1408),-0.0007490683015005017
00064-00000070.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),irv,14,0.0,IRV (k=1408),-0.001959851149564489
00064-00000071.soi,eurovision,Eurovision,82,26,n ≫ m,Eurovision (n ≫ m),irv,6,0.0,IRV (k=1408),-0.0039146771782679795
00064-00000072.soi,eurovision,Eurovision,40,17,n ≫ m,Eurovision (n ≫ m),irv,7,0.0,IRV (k=1408),-0.0013362860966555337
00064-00000073.soi,eurovision,Eurovision,42,18,n ≫ m,Eurovision (n ≫ m),irv,5,0.0,IRV (k=1408),0.00038675890384831814
00007-00000002.soi,ers,ERS,83,19,n ≫ m,ERS (n ≫ m),irv,1,0.0,IRV (k=1408),-0.0026963540908549804
00007-00000004.soi,ers,ERS,76,20,n ≫ m,ERS (n ≫ m),irv,1,0.0,IRV (k=1408),3.1364472943248685e-05
00007-00000006.soi,ers,ERS,73,17,n ≫ m,ERS (n ≫ m),irv,10,0.0,IRV (k=1408),0.0038005368486219294
00007-00000007.soi,ers,ERS,77,21,n ≫ m,ERS (n ≫ m),irv,8,0.06060606060606055,IRV (k=1408),0.06265217371656503
00007-00000015.soi,ers,ERS,44,11,n ≫ m,ERS (n ≫ m),irv,11,0.25,IRV (k=1408),0.25328708301824104
00007-00000016.soi,ers,ERS,91,29,n ≫ m,ERS (n ≫ m),irv,3,0.0,IRV (k=1408),0.0007822557538654524
00007-00000017.soi,ers,ERS,82,5,n ≫ m,ERS (n ≫ m),irv,1,0.0,IRV (k=1408),0.002335019645972892
00007-00000019.soi,ers,ERS,100,5,n ≫ m,ERS (n ≫ m),irv,2,0.0,IRV (k=1408),-0.0014479294609355748
00007-00000020.soi,ers,ERS,77,6,n ≫ m,ERS (n ≫ m),irv,3,0.0,IRV (k=1408),-0.0012886805340439685
00007-00000022.soi,ers,ERS,68,3,n ≫ m,ERS (n ≫ m),irv,3,0.0,IRV (k=1408),-0.005478280412274945
00007-00000024.soi,ers,ERS,58,3,n ≫ m,ERS (n ≫ m),irv,1,0.0,IRV (k=1408),0.002372290948084598
00007-00000025.soi,ers,ERS,32,4,n ≫ m,ERS (n ≫ m),irv,4,0.0625,IRV (k=1408),0.06558064795963978
00007-00000027.soi,ers,ERS,9,18,n ≪ m,ERS (n ≪ m),irv,15,0.11111111111111116,IRV (k=1408),0.11000475662041662
00007-00000028.soi,ers,ERS,63,14,n ≫ m,ERS (n ≫ m),irv,10,0.0,IRV (k=1408),-0.0005079034127944701
00007-00000030.soi,ers,ERS,43,14,n ≫ m,ERS (n ≫ m),irv,9,0.0,IRV (k=1408),-0.001507724227381923
00007-00000035.soi,ers,ERS,41,6,n ≫ m,ERS (n ≫ m),irv,4,0.0,IRV (k=1408),0.0007653071029549832
00007-00000053.soi,ers,ERS,49,4,n ≫ m,ERS (n ≫ m),irv,1,0.0,IRV (k=1408),0.0022498650906064817
00007-00000054.soi,ers,ERS,86,9,n ≫ m,ERS (n ≫ m),irv,3,0.0,IRV (k=1408),-0.003485543947762082
00007-00000055.soi,ers,ERS,79,17,n ≫ m,ERS (n ≫ m),irv,4,0.0,IRV (k=1408),0.0008188770612845046
00007-00000066.soi,ers,ERS,78,7,n ≫ m,ERS (n ≫ m),irv,4,0.0,IRV (k=1408),-0.0005533435434382909
00068-00000001.soi,polish,Polish,23,10,n ≫ m,Polish (n ≫ m),plurality,9,0.0,PLURALITY (k=1271),0.0002267887839333787
00068-00000002.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),plurality,13,0.0,PLURALITY (k=1271),0.0009179880033485819
00068-00000003.soi,polish,Polish,15,9,other,Polish (other),plurality,1,0.0,PLURALITY (k=1271),-0.00037640487754564227
00068-00000004.soi,polish,Polish,15,17,n ≈ m,Polish (n ≈ m),plurality,1,0.0,PLURALITY (k=1271),-0.00020717370681156121
00068-00000005.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),-0.0004277503351092778
00068-00000006.soi,polish,Polish,15,9,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),0.0019406324035765629
00068-00000007.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),plurality,3,0.0,PLURALITY (k=1271),0.0008375199202549931
00068-00000008.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),0.0004411670754747216
00068-00000009.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),-0.0025419034421845653
00068-00000010.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,7,0.0,PLURALITY (k=1271),-0.0007571594864263084
00068-00000011.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),0.0017973383206783486
00068-00000012.soi,polish,Polish,15,11,other,Polish (other),plurality,10,0.0,PLURALITY (k=1271),7.539314624784581e-05
00068-00000013.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),0.0013190629391782768
00068-00000014.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,1,0.0,PLURALITY (k=1271),0.0035330236006552674
00068-00000015.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),0.0020772121384176334
00068-00000016.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),0.0001863166753994847
00068-00000017.soi,polish,Polish,15,8,other,Polish (other),plurality,2,0.0,PLURALITY (k=1271),-0.0010219783403914542
00068-00000018.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),-0.0051070991921117964
00068-00000019.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),-0.00033676984494570504
00068-00000021.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),-0.0006520249916336983
00068-00000022.soi,polish,Polish,21,13,other,Polish (other),plurality,11,0.0,PLURALITY (k=1271),0.0007807323887907513
00068-00000023.soi,polish,Polish,15,8,other,Polish (other),plurality,3,0.0,PLURALITY (k=1271),-0.00030781045394937516
00068-00000024.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),-0.0006407701188735887
00068-00000025.soi,polish,Polish,15,13,n ≈ m,Polish (n ≈ m),plurality,3,0.0,PLURALITY (k=1271),-0.0035587978610144414
00068-00000026.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),-0.001879935658300133
00068-00000027.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),0.000953302081601115
00068-00000029.soi,polish,Polish,15,11,other,Polish (other),plurality,8,0.018181818181818077,PLURALITY (k=1271),0.021613633444083465
00068-00000030.soi,polish,Polish,15,8,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),-0.00019505076749124688
00068-00000031.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),0.0006556221471482466
00068-00000032.soi,polish,Polish,21,12,other,Polish (other),plurality,9,0.0,PLURALITY (k=1271),0.0019049563139056107
00068-00000033.soi,polish,Polish,15,9,other,Polish (other),plurality,2,0.0,PLURALITY (k=1271),-0.0016217878724004995
00068-00000034.soi,polish,Polish,23,10,n ≫ m,Polish (n ≫ m),plurality,8,0.0,PLURALITY (k=1271),0.0007336280865708845
00068-00000035.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),plurality,1,0.0,PLURALITY (k=1271),-0.001480980212664317
00068-00000036.soi,polish,Polish,15,11,other,Polish (other),plurality,10,0.0,PLURALITY (k=1271),0.0017296488769820227
00068-00000037.soi,polish,Polish,15,12,other,Polish (other),plurality,7,0.0,PLURALITY (k=1271),0.00030280609590346526
00068-00000038.soi,polish,Polish,15,8,other,Polish (other),plurality,5,0.0,PLURALITY (k=1271),0.0005969036279628796
00068-00000039.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,1,0.0,PLURALITY (k=1271),-0.0015651971948371782
00068-00000040.soi,polish,Polish,15,8,other,Polish (other),plurality,8,0.0,PLURALITY (k=1271),0.00141406471922157
00068-00000041.soi,polish,Polish,15,8,other,Polish (other),plurality,6,0.0,PLURALITY (k=1271),0.0041694258424620325
00068-00000042.soi,polish,Polish,15,20,other,Polish (other),plurality,20,0.08333333333333326,PLURALITY (k=1271),0.08131750994247684
00068-00000043.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),-0.0006795180152950476
00068-00000044.soi,polish,Polish,15,8,other,Polish (other),plurality,1,0.0,PLURALITY (k=1271),0.00046321494833618366
00068-00000045.soi,polish,Polish,15,10,other,Polish (other),plurality,5,0.0,PLURALITY (k=1271),0.001572812423991633
00068-00000046.soi,polish,Polish,15,12,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),-0.001119092570578938
00068-00000047.soi,polish,Polish,15,8,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),-0.00566606058028548
00068-00000048.soi,polish,Polish,15,9,other,Polish (other),plurality,1,0.0,PLURALITY (k=1271),0.00271837898832805
00068-00000049.soi,polish,Polish,15,12,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),0.0015210122391682852
00068-00000050.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,7,0.0,PLURALITY (k=1271),-0.0034858950609733303
00068-00000051.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),-0.0012151375835591119
00068-00000053.soi,polish,Polish,15,9,other,Polish (other),plurality,1,0.0,PLURALITY (k=1271),0.0031363648590546525
00068-00000054.soi,polish,Polish,15,12,other,Polish (other),plurality,2,0.0,PLURALITY (k=1271),0.0028955928369157322
00068-00000055.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),0.0018772800453578894
00068-00000056.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),-0.0003522248679197253
00068-00000058.soi,polish,Polish,15,10,other,Polish (other),plurality,9,0.0,PLURALITY (k=1271),0.00016597483762501993
00068-00000059.soi,polish,Polish,15,4,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),-0.00026185161025225304
00068-00000060.soi,polish,Polish,15,8,other,Polish (other),plurality,6,0.0,PLURALITY (k=1271),0.0022564795665376753
00068-00000061.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),-0.0017516848129902204
00068-00000062.soi,polish,Polish,15,11,other,Polish (other),plurality,11,0.0,PLURALITY (k=1271),-0.0016115993097684095
00068-00000063.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),0.0020205491736720316
00068-00000065.soi,polish,Polish,15,21,other,Polish (other),plurality,18,0.0,PLURALITY (k=1271),-8.872291102312327e-05
00068-00000066.soi,polish,Polish,15,10,other,Polish (other),plurality,3,0.0,PLURALITY (k=1271),0.002756934710907616
00068-00000067.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),-0.0013430244139610915
00068-00000068.soi,polish,Polish,15,8,other,Polish (other),plurality,8,0.0,PLURALITY (k=1271),-0.0001095567206776502
00068-00000069.soi,polish,Polish,23,8,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),-0.0018448259696879066
00068-00000070.soi,polish,Polish,15,11,other,Polish (other),plurality,6,0.0,PLURALITY (k=1271),1.472536284713427e-05
00068-00000071.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,7,0.0,PLURALITY (k=1271),-0.002957093873997598
00068-00000072.soi,polish,Polish,15,9,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),-0.0009752668419099257
00068-00000073.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,6,0.0,PLURALITY (k=1271),-0.0028725077298562356
00068-00000074.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),plurality,1,0.0,PLURALITY (k=1271),0.0013878464663825162
00068-00000075.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,6,0.0,PLURALITY (k=1271),0.0014331786795193035
00068-00000076.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),-0.00346052546096869
00068-00000077.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),0.0026677714910011458
00068-00000078.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,6,0.0,PLURALITY (k=1271),0.004994830252839708
00068-00000079.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),plurality,15,0.0,PLURALITY (k=1271),9.20127734726819e-05
00068-00000080.soi,polish,Polish,21,13,other,Polish (other),plurality,11,0.0,PLURALITY (k=1271),-0.0012822285204492896
00068-00000081.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),0.005648661182006093
00068-00000082.soi,polish,Polish,15,8,other,Polish (other),plurality,5,0.0,PLURALITY (k=1271),-0.0026379369966050216
00068-00000083.soi,polish,Polish,15,10,other,Polish (other),plurality,5,0.0,PLURALITY (k=1271),4.0212933738196775e-05
00068-00000084.soi,polish,Polish,15,15,n ≈ m,Polish (n ≈ m),plurality,11,0.0,PLURALITY (k=1271),0.00035924454526384687
00068-00000085.soi,polish,Polish,15,10,other,Polish (other),plurality,3,0.0,PLURALITY (k=1271),0.002690295240904829
00068-00000086.soi,polish,Polish,23,14,other,Polish (other),plurality,11,0.0,PLURALITY (k=1271),0.0007194779502535768
00068-00000087.soi,polish,Polish,15,12,other,Polish (other),plurality,5,0.0,PLURALITY (k=1271),-0.0009972677915769028
00068-00000089.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),plurality,12,0.0,PLURALITY (k=1271),-0.0019023687407759122
00068-00000090.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,7,0.12380952380952381,PLURALITY (k=1271),0.12312588016903155
00068-00000091.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),plurality,9,0.0,PLURALITY (k=1271),-0.0020138547218902882
00068-00000092.soi,polish,Polish,15,8,other,Polish (other),plurality,7,0.0,PLURALITY (k=1271),9.565063956936589e-05
00068-00000093.soi,polish,Polish,15,10,other,Polish (other),plurality,2,0.0,PLURALITY (k=1271),-0.001128392359720973
00068-00000094.soi,polish,Polish,15,9,other,Polish (other),plurality,3,0.0,PLURALITY (k=1271),-0.0029880755865795013
00068-00000095.soi,polish,Polish,21,10,n ≫ m,Polish (n ≫ m),plurality,9,0.0,PLURALITY (k=1271),0.0025102915767498076
00068-00000096.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),plurality,2,0.0,PLURALITY (k=1271),-0.0009953450468580787
00068-00000097.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),plurality,7,0.0,PLURALITY (k=1271),-0.002536273609950625
00068-00000098.soi,polish,Polish,21,12,other,Polish (other),plurality,7,0.0,PLURALITY (k=1271),-0.0003365182689750831
00068-00000099.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),0.0001367431319353175
00068-00000100.soi,polish,Polish,15,8,other,Polish (other),plurality,4,0.0,PLURALITY (k=1271),-0.0034929334511580672
00068-00000101.soi,polish,Polish,15,9,other,Polish (other),plurality,3,0.0,PLURALITY (k=1271),0.0006632953342515256
00068-00000102.soi,polish,Polish,21,9,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),-0.002094315137380529
00068-00000103.soi,polish,Polish,15,8,other,Polish (other),plurality,5,0.0,PLURALITY (k=1271),0.0034220576183815756
00068-00000104.soi,polish,Polish,15,8,other,Polish (other),plurality,2,0.0,PLURALITY (k=1271),0.0010479210241534696
00068-00000105.soi,polish,Polish,15,14,n ≈ m,Polish (n ≈ m),plurality,12,0.0,PLURALITY (k=1271),-0.0007997999802186331
00068-00000106.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,5,0.0,PLURALITY (k=1271),-0.001490335540634701
00068-00000107.soi,polish,Polish,20,9,n ≫ m,Polish (n ≫ m),plurality,7,0.0,PLURALITY (k=1271),-0.00020993541512724789
00068-00000108.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),0.0012255814831665796
00068-00000109.soi,polish,Polish,15,11,other,Polish (other),plurality,1,0.0,PLURALITY (k=1271),-5.098825717039932e-05
00068-00000110.soi,polish,Polish,15,9,other,Polish (other),plurality,3,0.0,PLURALITY (k=1271),-0.00043431761427371326
00068-00000111.soi,polish,Polish,15,8,other,Polish (other),plurality,8,0.0,PLURALITY (k=1271),0.0001167405816357913
00068-00000112.soi,polish,Polish,21,7,n ≫ m,Polish (n ≫ m),plurality,6,0.0,PLURALITY (k=1271),-0.0012077178624739094
00068-00000113.soi,polish,Polish,21,19,n ≈ m,Polish (n ≈ m),plurality,15,0.0,PLURALITY (k=1271),-0.0006864118536860754
00068-00000114.soi,polish,Polish,15,11,other,Polish (other),plurality,2,0.0,PLURALITY (k=1271),-0.004171584877810008
00068-00000115.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,1,0.0,PLURALITY (k=1271),0.0019474524617047355
00068-00000116.soi,polish,Polish,15,7,n ≫ m,Polish (n ≫ m),plurality,6,0.0,PLURALITY (k=1271),0.0005975955606435238
00068-00000117.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),-0.0015469116880668604
00068-00000118.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,3,0.0,PLURALITY (k=1271),0.0037974699627104777
00068-00000119.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,4,0.0,PLURALITY (k=1271),0.0001740329607847731
00068-00000120.soi,polish,Polish,15,5,n ≫ m,Polish (n ≫ m),plurality,1,0.0,PLURALITY (k=1271),-0.0020722871439503936
00068-00000121.soi,polish,Polish,15,6,n ≫ m,Polish (n ≫ m),plurality,6,0.0,PLURALITY (k=1271),0.001713474842940917
00068-00000122.soi,polish,Polish,15,10,other,Polish (other),plurality,1,0.0,PLURALITY (k=1271),0.0007960964330185249
